"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","custom_design","page_layout","options_container","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","weight","price","special_price","msrp","status","visibility","vesbrand","featured","product_status","domestic_shipping_cost","international_shipping_cost","tax_class_id","is_recurring","description","short_description","meta_keyword","custom_layout_update","news_from_date","news_to_date","special_from_date","special_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","website","_media_image","_media_lable","_media_position","_media_is_disabled"
"admin","base","Default","simple","4,69","ch5","0","کیف پول دستساز چرمی صورتی رنگ","متا","فوق توصیف","1__18.jpg","1__18.jpg","1__18.jpg","product/5/کیف-پول-دستساز-چرمی-صورتی-رنگ/","product/5/کیف-پول-دستساز-چرمی-صورتی-رنگ/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","400000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کیف پول دستساز چرمی صورتی رنگ","0","simple","","","","","","",""
"admin","","","","","ch5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/2__18.jpg","","2","0"
"admin","","","","","ch5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/3__18.jpg","","3","0"
"admin","base","Default","simple","4,94","ch3","0","کوسن کد 104","متا","فوق توصیف","1__19.jpg","1__19.jpg","1__19.jpg","product/3/کوسن-کد-104/","product/3/کوسن-کد-104/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.1000","450000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن کد 104","0","simple","","","","","","",""
"admin","base","Default","simple","4,94","ch3","0","کوسن کد 109","متا","فوق توصیف","1__20.jpg","1__20.jpg","1__20.jpg","product/3/کوسن-کد-109/","product/3/کوسن-کد-109/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.1000","450000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن کد 109","0","simple","","","","","","",""
"admin","base","Default","simple","4,94","ch3","0","کوسن کد102","متا","فوق توصیف","1__21.jpg","1__21.jpg","1__21.jpg","product/3/کوسن-کد102/","product/3/کوسن-کد102/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.1000","450000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن کد102","0","simple","","","","","","",""
"admin","base","Default","simple","4,94","ch3","0","کوسن کد 107","متا","فوق توصیف","1__22.jpg","1__22.jpg","1__22.jpg","product/3/کوسن-کد-107/","product/3/کوسن-کد-107/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.1000","450000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن کد 107","0","simple","","","","","","",""
"admin","base","Default","simple","4,94","ch3","0","کوسن کد 118","متا","فوق توصیف","1__23.jpg","1__23.jpg","1__23.jpg","product/3/کوسن-کد-118/","product/3/کوسن-کد-118/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.1000","550000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن کد 118","0","simple","","","","","","",""
"admin","base","Default","simple","4,94","ch3","0","کوسن کد111","متا","فوق توصیف","1__24.jpg","1__24.jpg","1__24.jpg","product/3/کوسن-کد111/","product/3/کوسن-کد111/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.1000","450000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن کد111","0","simple","","","","","","",""
"admin","base","Default","simple","4,94","ch3","0","کوسن کد103","متا","فوق توصیف","1__25.jpg","1__25.jpg","1__25.jpg","product/3/کوسن-کد103/","product/3/کوسن-کد103/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.1000","550000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","7.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کوسن کد103","0","simple","","","","","","",""
"admin","base","Default","simple","4,79","ch5","0","عروسک فیل","متا","فوق توصیف","1__26.jpg","1__26.jpg","1__26.jpg","product/5/عروسک-فیل/","product/5/عروسک-فیل/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.1000","450000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","عروسک فیل","0","simple","","","","","","",""
"admin","","","","","ch5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/2__26.jpg","","2","0"
"admin","","","","","ch5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/3__26.jpg","","3","0"
"admin","base","Default","simple","4,74","ch5","0","آویز عروسک خاله سوسکه","متا","فوق توصیف","1__27.jpg","1__27.jpg","1__27.jpg","product/5/آویز-عروسک-خاله-سوسکه/","product/5/آویز-عروسک-خاله-سوسکه/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.2000","170000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","8.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","آویز عروسک خاله سوسکه","0","simple","","","","","","",""
"admin","","","","","ch5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/2__27.jpg","","2","0"
"admin","","","","","ch5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/3__27.jpg","","3","0"
"admin","","","","","ch5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/4__27.jpg","","4","0"
"admin","base","Default","simple","4,79","ch5","0","عروسک موشی","متا","فوق توصیف","1__28.jpg","1__28.jpg","1__28.jpg","product/5/عروسک-موشی/","product/5/عروسک-موشی/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.1000","270000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","عروسک موشی","0","simple","","","","","","",""
"admin","base","Default","simple","4,79","ch5","0","عروسک خرچنگ ","متا","فوق توصیف","1__29.jpg","1__29.jpg","1__29.jpg","product/5/عروسک-خرچنگ/","product/5/عروسک-خرچنگ/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.1000","260000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","عروسک خرچنگ ","0","simple","","","","","","",""
"admin","","","","","ch5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/2__29.jpg","","2","0"
"admin","","","","","ch5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/3__29.jpg","","3","0"
"admin","base","Default","simple","4,79","ch5","0","عروسک گنجشک","متا","فوق توصیف","1__30.jpg","1__30.jpg","1__30.jpg","product/5/عروسک-گنجشک/","product/5/عروسک-گنجشک/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","0.1000","100000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","",".","فوق واژه","","","","","","","","5.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","عروسک گنجشک","0","simple","","","","","","",""
"admin","base","Default","simple","4,63","ch4","0","مرغ و خروس سنتی گلسرخی","متا","فوق توصیف","1__32.jpg","1__32.jpg","1__32.jpg","product/4/مرغ-و-خروس-سنتی-گلسرخی/","product/4/مرغ-و-خروس-سنتی-گلسرخی/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","490000","","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>امیر فرجام ۲۸ ساله دانشجوی کارشناسی ارشد دانشگاه هنر تبریز در رشته هنرهای اسلامی گرایش<strong> سفال و سرامیک</strong> است و به عنوان کارآفرین برتر دانشگاه که توانسته ۱۵ هنرمند را تحت عنوان برند خود با نام "فرجام" و در کارگاهی که دانشگاه در اختیار او گذاشته مشغول به کار کند.<br />به گفته&zwnj;ی این هنرمند: سعی کردم رویکرد جدیدی در صنایع دستی ایجاد کنم تا نسل امروز راحت&zwnj;تر بتوانند با <strong>صنایع دستی</strong> ارتباط برقرار کنند به همین دلیل از تکنیک تصویرسازی و چاپ به روی سرامیک استفاده کردم و به واسطه این تکنیک تنوع رنگ و طرح را می&zwnj;توانم به شکل بهتری روی سرامیک داشته باشم. نحوه&zwnj;ی ساخت کارهایم اینگونه است که <strong>سرامیک و سفال</strong> را با همان مواد گِل سفید می&zwnj;سازیم و در کوره می&zwnj;پزیم&zwnj;، سپس به آن لعاب می&zwnj;زنیم و دوباره در کوره می&zwnj;پزیم. در مرحله&zwnj;ی سوم که تکنیک چاپ ترنسفر است&zwnj; و در سرامیک کاملا تخصصی است روی کارها اجرا می&zwnj;کنیم و یکبار دیگر کار را در کوره در دمای ۸۰۰ درجه می&zwnj;پزیم.<br />و در اخر در خطاب به هنرمندان و هنردوستان عزیز می گویم;اهمیت ندارد که در چه هنری تخصص داشته باشید، مهم به کار گیری ذوق و سلیقه توام با پشتکاردر راستای نو اوری و خلق اثری متفاوت خواهد بود. در این مسیر صبر و شکست&zwnj;ناپذیری دو اصل جدایی نا&zwnj;پذیر است. پیروزو پایدار باشید.</p>",".","فوق واژه","","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","مرغ و خروس سنتی گلسرخی","0","simple","","","","","","",""
"admin","","","","","ch4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/2__32.jpg","","2","0"
"admin","","","","","ch4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/3__32.jpg","","3","0"
"admin","","","","","ch4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/1/_/4__32.jpg","","4","0"
"admin","base","Default","simple","4,63","ch4","0","کبوتر سرامیکی سنتی ","متا","فوق توصیف","1__33.jpg","1__33.jpg","1__33.jpg","product/4/کبوتر-سرامیکی-سنتی/","product/4/کبوتر-سرامیکی-سنتی/","","بدون به روز رسانی‌های آرایش","ستون اطلاعات محصول","","","","ایران","استفاده از پیکربندی","استفاده از پیکربندی","خیر","1.0000","390000","350000","","ممکن‌شده","کاتالوگ، جستجو","","خیر","تایید شده","","","هیچ یک","خیر","<p>امیر فرجام ۲۸ ساله دانشجوی کارشناسی ارشد دانشگاه هنر تبریز در رشته هنرهای اسلامی گرایش<strong> سفال و سرامیک</strong> است و به عنوان کارآفرین برتر دانشگاه که توانسته ۱۵ هنرمند را تحت عنوان برند خود با نام "فرجام" و در کارگاهی که دانشگاه در اختیار او گذاشته مشغول به کار کند.<br />به گفته&zwnj;ی این هنرمند: سعی کردم رویکرد جدیدی در صنایع دستی ایجاد کنم تا نسل امروز راحت&zwnj;تر بتوانند با <strong>صنایع دستی</strong> ارتباط برقرار کنند به همین دلیل از تکنیک تصویرسازی و چاپ به روی سرامیک استفاده کردم و به واسطه این تکنیک تنوع رنگ و طرح را می&zwnj;توانم به شکل بهتری روی سرامیک داشته باشم. نحوه&zwnj;ی ساخت کارهایم اینگونه است که <strong>سرامیک و سفال</strong> را با همان مواد گِل سفید می&zwnj;سازیم و در کوره می&zwnj;پزیم&zwnj;، سپس به آن لعاب می&zwnj;زنیم و دوباره در کوره می&zwnj;پزیم. در مرحله&zwnj;ی سوم که تکنیک چاپ ترنسفر است&zwnj; و در سرامیک کاملا تخصصی است روی کارها اجرا می&zwnj;کنیم و یکبار دیگر کار را در کوره در دمای ۸۰۰ درجه می&zwnj;پزیم.<br />و در اخر در خطاب به هنرمندان و هنردوستان عزیز می گویم;اهمیت ندارد که در چه هنری تخصص داشته باشید، مهم به کار گیری ذوق و سلیقه توام با پشتکاردر راستای نو اوری و خلق اثری متفاوت خواهد بود. در این مسیر صبر و شکست&zwnj;ناپذیری دو اصل جدایی نا&zwnj;پذیر است. پیروزو پایدار باشید.</p>",".","فوق واژه","","","","","","","","10.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","کبوتر سرامیکی سنتی ","0","simple","","","","","","",""
